"name","age","gender","length_service","absent_hours","distribution_centers_id","location","latitude","longitude"
"Littlefield Erica",53.91447932,"F",2.995771183,156.2874593,8,"Mobile AL",30.6944,-88.0431
"Hill Eula",51.24797624,"F",5.673419015,122.6480778,4,"Los Angeles CA",34.05,-118.25
"Barren Alice",35.50779442,"F",2.945742979,1.264783977,9,"Charleston SC",32.7833,-79.9333
"Royston Milton",43.60335729,"M",5.793868659,53.17547816,1,"Memphis TN",35.1174,-89.9711
"Mitchum Joseph",28.89910144,"M",3.557325682,0,10,"Savannah GA",32.0167,-81.1167
"Poole Jesse",48.30192328,"M",3.00338406,82.58706695,2,"Chicago IL",41.8369,-87.6847
"Turk James",38.38260746,"M",5.242377755,47.48708979,9,"Charleston SC",32.7833,-79.9333
"Smith Sheila",44.26102942,"F",3.927173711,46.10118501,4,"Los Angeles CA",34.05,-118.25
"Green Angela",50.4449173,"F",7.480829488,128.5758697,2,"Chicago IL",41.8369,-87.6847
"Engle Josefina",37.44003239,"F",5.32726552,71.4719272,9,"Charleston SC",32.7833,-79.9333
"Ward Milton",33.91529058,"M",7.415484795,0,8,"Mobile AL",30.6944,-88.0431
"Atchison Rebecca",59.17209679,"F",4.552444524,119.6677843,8,"Mobile AL",30.6944,-88.0431
"Kaufmann Patricia",63.49098722,"F",2.48844545,187.1813557,10,"Savannah GA",32.0167,-81.1167
"Beshears Toby",36.35942237,"M",1.780354589,34.88258216,2,"Chicago IL",41.8369,-87.6847
"Martens Betty",37.84782275,"F",4.568539597,23.70321595,8,"Mobile AL",30.6944,-88.0431
"Carrington Louise",23.69856291,"F",5.499927401,0,5,"New Orleans LA",29.95,-90.0667
"Hall Gloria",45.18913873,"F",6.564016533,106.7906558,4,"Los Angeles CA",34.05,-118.25
"Williams Justin",41.66741533,"M",7.056899056,62.5009539,8,"Mobile AL",30.6944,-88.0431
"Wright Joseph",52.89299734,"M",5.531203356,126.4786972,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Dixon Janet",48.38633811,"F",4.386776728,112.3628368,3,"Houston TX",29.7604,-95.3698
"Bishop Anne",42.11002733,"F",7.89376897,54.13318886,1,"Memphis TN",35.1174,-89.9711
"Culver Neil",44.78513175,"M",5.001510977,19.25272461,2,"Chicago IL",41.8369,-87.6847
"Dillard Martha",42.88195089,"F",3.83973927,56.74872777,4,"Los Angeles CA",34.05,-118.25
"Sledge Albert",37.29353397,"M",5.868379436,0,10,"Savannah GA",32.0167,-81.1167
"Gills Carol",41.68691017,"F",3.929388837,61.65565924,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Kirkham Garrett",49.3246013,"M",4.149861718,66.0539689,5,"New Orleans LA",29.95,-90.0667
"Thompson Robert",45.45628766,"M",3.289489176,61.0198974,7,"Philadelphia PA",39.95,-75.1667
"Whitehead Diana",41.33208251,"F",5.318837248,92.5622252,9,"Charleston SC",32.7833,-79.9333
"Rogers Mary",46.9367188,"F",5.241750176,55.76856903,8,"Mobile AL",30.6944,-88.0431
"Brownlee Barton",44.84868917,"M",3.398016275,53.16838061,10,"Savannah GA",32.0167,-81.1167
"Koehn Luisa",32.63432352,"F",6.7523448,25.17531529,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Ratliff Wesley",43.6576379,"M",5.051854719,27.41642141,4,"Los Angeles CA",34.05,-118.25
"Croft Allison",31.82010523,"F",4.784007046,45.03824543,4,"Los Angeles CA",34.05,-118.25
"Palmer Margaret",28.7893614,"F",7.222823341,0,7,"Philadelphia PA",39.95,-75.1667
"Batista Carla",37.00049899,"F",3.062157335,11.14996054,4,"Los Angeles CA",34.05,-118.25
"Falgoust Rebecca",51.98645696,"F",4.348999116,155.1998132,2,"Chicago IL",41.8369,-87.6847
"Pullen George",50.90030653,"M",6.420322834,55.50021787,5,"New Orleans LA",29.95,-90.0667
"Mayes Ora",37.16897434,"F",4.410338767,59.85107635,9,"Charleston SC",32.7833,-79.9333
"Sullivan Michael",49.27701756,"M",3.629609746,120.8809488,8,"Mobile AL",30.6944,-88.0431
"McDonald Jeremy",38.51192921,"M",3.104629934,45.56294482,1,"Memphis TN",35.1174,-89.9711
"Snider Theresa",24.61752925,"F",2.741858712,0,3,"Houston TX",29.7604,-95.3698
"Casto Lamont",48.30424647,"M",3.141242501,40.8353871,9,"Charleston SC",32.7833,-79.9333
"Whittenburg Michael",32.49249514,"M",6.124969066,7.644965196,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Heath Daniel",51.52626884,"M",5.056380312,91.45319273,7,"Philadelphia PA",39.95,-75.1667
"Rollins Evelyn",43.49323163,"F",4.258929024,77.92309632,9,"Charleston SC",32.7833,-79.9333
"Ainsworth James",48.58518168,"M",1.606092757,44.22045406,10,"Savannah GA",32.0167,-81.1167
"Ritter Anna",45.15585049,"F",5.331214344,49.24927949,2,"Chicago IL",41.8369,-87.6847
"Tanner Mary",50.40405208,"F",6.861889487,134.4195488,10,"Savannah GA",32.0167,-81.1167
"Dunn Jorge",32.91476313,"M",3.802533976,0,1,"Memphis TN",35.1174,-89.9711
"Evans Willard",47.55635891,"M",3.338274375,49.62389862,2,"Chicago IL",41.8369,-87.6847
"Tillis Gary",49.72504381,"M",2.63885366,45.8752516,4,"Los Angeles CA",34.05,-118.25
"Clarke Jonathan",17.12205066,"M",5.385637802,0,9,"Charleston SC",32.7833,-79.9333
"Phillips Brittany",34.32041199,"F",5.524390931,0,2,"Chicago IL",41.8369,-87.6847
"Simon Marc",27.66233825,"M",4.750909783,6.59063458,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Thorne Jerry",43.11884736,"M",4.267415211,73.11426925,10,"Savannah GA",32.0167,-81.1167
"Bishop William",42.62917386,"M",3.01068936,68.31008942,10,"Savannah GA",32.0167,-81.1167
"Harley Clifford",35.45948452,"M",2.510153549,30.85499852,1,"Memphis TN",35.1174,-89.9711
"Ayers Martin",42.9935876,"M",2.642044152,85.5099692,8,"Mobile AL",30.6944,-88.0431
"Wright Constance",42.13849755,"F",7.145910576,82.71580192,7,"Philadelphia PA",39.95,-75.1667
"Rice Marian",40.25523608,"F",7.445575321,45.56284835,9,"Charleston SC",32.7833,-79.9333
"Hector Brian",37.11789186,"M",7.440403992,64.78313082,5,"New Orleans LA",29.95,-90.0667
"Godfrey Brenda",36.76914302,"F",3.58529839,86.77959064,7,"Philadelphia PA",39.95,-75.1667
"Carpenter Katherine",16.42939842,"F",5.453611891,0,7,"Philadelphia PA",39.95,-75.1667
"Miller Barbara",55.66777231,"F",6.811127709,93.38426287,5,"New Orleans LA",29.95,-90.0667
"Harris Esther",57.11173969,"F",2.745986217,136.8234378,4,"Los Angeles CA",34.05,-118.25
"Arriaga Connie",44.77414335,"F",5.843046493,88.50419969,1,"Memphis TN",35.1174,-89.9711
"Green Aaron",46.92485655,"M",4.159840345,100.499221,7,"Philadelphia PA",39.95,-75.1667
"Bowman Edmund",39.34854174,"M",7.317321939,44.33489319,9,"Charleston SC",32.7833,-79.9333
"Rose William",48.5883669,"M",4.481649373,132.7648279,4,"Los Angeles CA",34.05,-118.25
"Long Stephen",40.3808639,"M",5.30999206,36.52549836,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Patrick Julie",46.91675006,"F",3.779247738,109.1164465,2,"Chicago IL",41.8369,-87.6847
"Berry Charles",38.63709461,"M",4.424720355,59.17530016,2,"Chicago IL",41.8369,-87.6847
"Brame Robert",46.63207472,"M",6.513364396,115.6546624,9,"Charleston SC",32.7833,-79.9333
"Neal Matt",31.7134143,"M",4.796580505,0,10,"Savannah GA",32.0167,-81.1167
"Blair Bobbi",42.75786553,"F",5.016628772,21.87752624,2,"Chicago IL",41.8369,-87.6847
"Sherwood Karrie",47.77670602,"F",4.835333879,109.5550497,9,"Charleston SC",32.7833,-79.9333
"Miguel James",52.21247523,"M",3.896123081,106.762858,4,"Los Angeles CA",34.05,-118.25
"Sherman Richard",48.15405556,"M",5.493324955,25.06297144,2,"Chicago IL",41.8369,-87.6847
"Ambler Mary",40.78799507,"F",4.943296752,35.16196419,3,"Houston TX",29.7604,-95.3698
"Hyatt James",32.24133621,"M",3.410747348,17.48720105,4,"Los Angeles CA",34.05,-118.25
"Darrell Andre",51.60202453,"M",3.100234391,60.39898326,10,"Savannah GA",32.0167,-81.1167
"Lewis Thomas",56.76769025,"M",5.553395138,135.6532489,1,"Memphis TN",35.1174,-89.9711
"Ramirez Nancy",39.0301261,"F",5.466186421,66.18533274,8,"Mobile AL",30.6944,-88.0431
"Carballo Robert",41.82688879,"M",3.52720983,42.18393096,1,"Memphis TN",35.1174,-89.9711
"Stein Raymond",27.13564151,"M",2.137871794,0,10,"Savannah GA",32.0167,-81.1167
"Williams Irene",45.04353788,"F",3.795273845,99.0767029,3,"Houston TX",29.7604,-95.3698
"Kephart William",64.20161976,"M",4.366742502,144.0005315,10,"Savannah GA",32.0167,-81.1167
"Lewis Betty",39.34665932,"F",3.673207382,130.9182633,3,"Houston TX",29.7604,-95.3698
"Hirst Tommy",36.71593406,"M",6.616909222,42.42506067,2,"Chicago IL",41.8369,-87.6847
"Vera Cynthia",27.94062134,"F",4.024299261,6.171237541,10,"Savannah GA",32.0167,-81.1167
"Andrew Sparkle",30.95505228,"F",2.525037558,34.71173454,9,"Charleston SC",32.7833,-79.9333
"Heredia Janet",41.51839947,"F",7.795441262,36.55692319,8,"Mobile AL",30.6944,-88.0431
"Venuti Theresa",35.88800246,"F",4.594310799,54.35335171,9,"Charleston SC",32.7833,-79.9333
"Adame Crystal",21.82896339,"F",5.68325653,0,8,"Mobile AL",30.6944,-88.0431
"Ratcliff Collin",41.03578899,"M",9.54456745,16.99445185,4,"Los Angeles CA",34.05,-118.25
"Reider Juliana",42.01012796,"F",4.36978757,74.30506742,4,"Los Angeles CA",34.05,-118.25
"Madera Emogene",39.43172255,"F",4.98019126,88.2192858,4,"Los Angeles CA",34.05,-118.25
"Norris Stella",45.11158893,"F",6.425145109,104.3697677,5,"New Orleans LA",29.95,-90.0667
"Gauthier Michael",25.97484182,"M",4.739169502,0,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Johnson Dee",56.92322952,"F",4.640059632,152.8880187,2,"Chicago IL",41.8369,-87.6847
"Lust Matthew",34.56395962,"M",5.287465579,20.92392117,4,"Los Angeles CA",34.05,-118.25
"Forsyth Stanley",31.41830374,"M",4.208293475,22.41479263,7,"Philadelphia PA",39.95,-75.1667
"Hodge Denese",27.10835965,"F",5.186368155,0,2,"Chicago IL",41.8369,-87.6847
"Carter Juan",53.06946097,"M",7.92811377,61.40026827,9,"Charleston SC",32.7833,-79.9333
"Cope Rosemary",13.29298015,"F",5.357477558,0,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Wolf James",49.64427526,"M",3.915064905,58.86608623,2,"Chicago IL",41.8369,-87.6847
"Estrada Susan",33.08039334,"F",4.365460731,6.793028997,1,"Memphis TN",35.1174,-89.9711
"Bartling Luigi",46.24412342,"M",3.590202601,78.17801289,3,"Houston TX",29.7604,-95.3698
"Neely Maria",36.44274572,"F",3.986576389,56.18837823,1,"Memphis TN",35.1174,-89.9711
"Gifford Thomas",49.60733448,"M",2.811114004,101.3075858,2,"Chicago IL",41.8369,-87.6847
"Peterson Earnest",41.94315516,"M",7.189829119,60.05745064,2,"Chicago IL",41.8369,-87.6847
"Jackson Christopher",47.47308008,"M",7.003878866,59.17482787,3,"Houston TX",29.7604,-95.3698
"Vasquez Virginia",25.34173154,"F",6.324448019,25.91169579,7,"Philadelphia PA",39.95,-75.1667
"Morin Matthew",41.90889568,"M",6.374245717,45.49563704,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Easter Roger",53.45024252,"M",2.998597988,64.03093729,2,"Chicago IL",41.8369,-87.6847
"Martin Joyce",51.97184627,"F",3.352273322,146.85897,9,"Charleston SC",32.7833,-79.9333
"Thomas Helen",58.11388892,"F",4.173426323,139.8457066,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Clark Richard",38.99959179,"M",5.334088498,59.08313602,5,"New Orleans LA",29.95,-90.0667
"McCarty Joyce",36.30848645,"F",7.125306432,44.01913346,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Martin Ricardo",24.51005961,"M",5.572458757,8.482513168,9,"Charleston SC",32.7833,-79.9333
"Pippin Gonzalo",48.36805491,"M",4.434499542,147.497401,9,"Charleston SC",32.7833,-79.9333
"Laughlin Keith",53.80100676,"M",6.725044168,161.1896732,5,"New Orleans LA",29.95,-90.0667
"Brown James",22.12468337,"M",3.738462411,0,8,"Mobile AL",30.6944,-88.0431
"Norton Jack",36.88918186,"M",3.203139793,27.24431653,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Roberts Barbara",52.49737677,"F",5.152531748,97.10838131,2,"Chicago IL",41.8369,-87.6847
"Revels Daniel",36.34713305,"M",2.521236503,0,3,"Houston TX",29.7604,-95.3698
"Chastain Casey",23.94592505,"M",4.548361668,0,5,"New Orleans LA",29.95,-90.0667
"Lynde John",24.97950798,"M",3.967386413,0,4,"Los Angeles CA",34.05,-118.25
"Steiner Trevor",56.0991173,"M",4.743937526,135.6407423,9,"Charleston SC",32.7833,-79.9333
"Williams Gary",35.52175103,"M",2.666518974,31.27440109,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Mendez Carole",33.93903934,"F",4.47723909,5.317713173,4,"Los Angeles CA",34.05,-118.25
"Tyson Ray",42.24215346,"M",0.457657553,42.63385678,3,"Houston TX",29.7604,-95.3698
"Hall William",38.68016361,"M",8.345231442,49.85670655,1,"Memphis TN",35.1174,-89.9711
"Attebery Gene",29.36159546,"M",3.483019989,0,5,"New Orleans LA",29.95,-90.0667
"Allen Christopher",51.3265608,"M",6.740473067,137.7961446,9,"Charleston SC",32.7833,-79.9333
"Hart Ricardo",42.02127998,"M",7.37107372,25.77612973,9,"Charleston SC",32.7833,-79.9333
"Hidalgo Miriam",64.89237732,"F",4.079767059,195.1734142,9,"Charleston SC",32.7833,-79.9333
"Lovell Tammy",35.91912488,"F",6.344438518,84.45016263,1,"Memphis TN",35.1174,-89.9711
"Huang Victor",42.21649649,"M",6.759391354,81.27015352,3,"Houston TX",29.7604,-95.3698
"Fisher Terry",40.48918291,"M",6.135298523,29.98620125,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Stuart Katherine",45.99708465,"F",3.428359117,100.0043376,7,"Philadelphia PA",39.95,-75.1667
"Blanco Marianna",64.45022239,"F",3.612551444,216.9761262,8,"Mobile AL",30.6944,-88.0431
"Isabel Diane",33.08139867,"F",2.359114005,24.42712402,4,"Los Angeles CA",34.05,-118.25
"Dale James",47.57691019,"M",6.155158812,37.8954733,1,"Memphis TN",35.1174,-89.9711
"Logsdon Matt",57.26325584,"M",3.386486713,101.5052731,1,"Memphis TN",35.1174,-89.9711
"Dan Thomas",47.45363806,"M",6.65086219,106.2211311,1,"Memphis TN",35.1174,-89.9711
"Parker Kenneth",22.16060775,"M",2.78962375,0,10,"Savannah GA",32.0167,-81.1167
"Hicks Dwight",51.55476015,"M",2.709176882,58.72128697,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Colmenero Larry",46.9673159,"M",5.249598298,39.50060973,8,"Mobile AL",30.6944,-88.0431
"Hodgin Rachael",26.65790204,"F",4.041948695,0,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"McLaughlin Ruby",33.88324293,"F",2.747618441,36.35608986,3,"Houston TX",29.7604,-95.3698
"Zamora Stanley",44.7890638,"M",7.108866397,63.69493434,10,"Savannah GA",32.0167,-81.1167
"Cooper Katherine",42.33844976,"F",4.969012487,66.80545817,8,"Mobile AL",30.6944,-88.0431
"Kaminski Laura",65.20635916,"F",4.643631695,208.8201656,10,"Savannah GA",32.0167,-81.1167
"Paulk Darlene",39.59617393,"F",5.22673401,51.21992785,4,"Los Angeles CA",34.05,-118.25
"Carter Elisa",46.92429552,"F",3.378749497,117.1502387,1,"Memphis TN",35.1174,-89.9711
"Besser Steven",49.28321949,"M",1.782084631,137.6980251,8,"Mobile AL",30.6944,-88.0431
"Smith Roger",41.13436201,"M",0.852234105,18.02245032,3,"Houston TX",29.7604,-95.3698
"Clemens George",58.50080825,"M",5.286722519,175.0045873,8,"Mobile AL",30.6944,-88.0431
"Bryson Mary",31.59788588,"F",1.460757933,0,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Totten Clarence",15.8307595,"M",4.038976774,0,8,"Mobile AL",30.6944,-88.0431
"Koenig Adam",30.13050244,"M",6.188188692,30.96946118,5,"New Orleans LA",29.95,-90.0667
"Zielinski Gregory",37.49830382,"M",4.178858466,39.3048347,2,"Chicago IL",41.8369,-87.6847
"Taylor Vanessa",40.91821551,"F",3.741983517,81.7478394,5,"New Orleans LA",29.95,-90.0667
"Martin Angelo",53.63123432,"M",7.026884387,132.9854723,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Worthington Lesley",48.77443732,"F",3.381531546,122.714415,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Farrell Marie",42.80175794,"F",4.54244048,102.0935455,5,"New Orleans LA",29.95,-90.0667
"Santos Cathy",46.32857798,"F",4.741369162,62.25811039,7,"Philadelphia PA",39.95,-75.1667
"Chaput Max",28.89809804,"M",5.496498652,0,5,"New Orleans LA",29.95,-90.0667
"Connolly Benjamin",39.68483558,"M",4.672997639,59.0165821,10,"Savannah GA",32.0167,-81.1167
"Wilson Mary",47.54256907,"F",2.407253999,91.30293355,2,"Chicago IL",41.8369,-87.6847
"Larson Hellen",32.50267783,"F",4.881520381,0.82603996,7,"Philadelphia PA",39.95,-75.1667
"Mariscal Charles",43.24026698,"M",4.137568329,74.26986089,3,"Houston TX",29.7604,-95.3698
"Lee Rhonda",59.89680687,"F",4.983184248,201.7781391,9,"Charleston SC",32.7833,-79.9333
"Larabee Lisa",43.04621404,"F",5.061322189,66.97287292,1,"Memphis TN",35.1174,-89.9711
"Choquette Mark",43.49424158,"M",2.983056707,43.77396225,3,"Houston TX",29.7604,-95.3698
"Wilks Bryan",41.69580017,"M",2.943788454,88.79360046,8,"Mobile AL",30.6944,-88.0431
"Hansen James",53.32014016,"M",3.632055277,102.8742012,3,"Houston TX",29.7604,-95.3698
"Tibbs Eleanor",54.03020418,"F",6.287792808,125.6342068,10,"Savannah GA",32.0167,-81.1167
"Hallock Diane",53.48990361,"F",3.430945349,138.8973367,8,"Mobile AL",30.6944,-88.0431
"Mead Mary",28.97017119,"F",5.281693863,2.26989507,1,"Memphis TN",35.1174,-89.9711
"Stark Cynthia",54.07654026,"F",4.149197862,146.8899727,8,"Mobile AL",30.6944,-88.0431
"Barnett Richard",47.60598454,"M",5.677923738,61.95784478,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Martinek Hazel",42.5836402,"F",3.075905224,50.02567804,1,"Memphis TN",35.1174,-89.9711
"Buckmaster Fred",42.30631544,"M",4.734770778,39.07281833,7,"Philadelphia PA",39.95,-75.1667
"Sullivan Melissa",54.12063334,"F",1.951636525,172.433401,7,"Philadelphia PA",39.95,-75.1667
"Tate John",39.53823735,"M",5.305390316,37.17490339,3,"Houston TX",29.7604,-95.3698
"Devereaux Lisa",66.84516647,"F",1.789328086,181.0425668,1,"Memphis TN",35.1174,-89.9711
"Crowe Susan",30.93920272,"F",5.657880911,0,9,"Charleston SC",32.7833,-79.9333
"Young Jeffrey",47.87997481,"M",6.538295647,103.6233592,8,"Mobile AL",30.6944,-88.0431
"Boyd Arthur",25.28773685,"M",5.814557574,0,10,"Savannah GA",32.0167,-81.1167
"Goddard Richard",38.32389933,"M",3.988733831,49.62338933,4,"Los Angeles CA",34.05,-118.25
"Wilson Steven",57.31801006,"M",3.45062954,130.1461221,7,"Philadelphia PA",39.95,-75.1667
"Faulkner Natalie",45.74190867,"F",5.983772205,97.59445266,3,"Houston TX",29.7604,-95.3698
"Williams Sheryl",42.92432696,"F",5.845086367,70.0762157,7,"Philadelphia PA",39.95,-75.1667
"Cadwallader Kiara",40.21310323,"F",4.587928705,5.957261908,7,"Philadelphia PA",39.95,-75.1667
"Miller Marion",43.35996453,"F",6.664525934,63.94372792,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Parks Richard",11.96893252,"M",5.546536998,0,4,"Los Angeles CA",34.05,-118.25
"Delaughter Denise",56.86063709,"F",4.864738678,171.2651527,8,"Mobile AL",30.6944,-88.0431
"Hendry Elva",45.03102567,"F",4.329147224,66.10701867,3,"Houston TX",29.7604,-95.3698
"McAvoy Justin",53.11964278,"M",6.253030979,123.8833293,9,"Charleston SC",32.7833,-79.9333
"Rainey Judith",27.70727261,"F",4.417202444,3.717471098,8,"Mobile AL",30.6944,-88.0431
"Wiese Mike",28.79646235,"M",4.613373951,2.379304076,3,"Houston TX",29.7604,-95.3698
"Borden Maurice",42.38124581,"M",6.723535494,41.30043387,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Fontaine Amanda",42.00007921,"F",4.258301635,63.12885027,9,"Charleston SC",32.7833,-79.9333
"Trueblood Steven",43.72328343,"M",3.320052001,53.99820877,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Anderson Rory",29.17795449,"M",2.833643516,35.53574744,8,"Mobile AL",30.6944,-88.0431
"Agar Lynda",29.63182655,"F",5.814331324,0,8,"Mobile AL",30.6944,-88.0431
"Briscoe Lisa",28.65099685,"F",3.666479174,2.024975464,5,"New Orleans LA",29.95,-90.0667
"Porter John",28.91629954,"M",6.19306141,0,4,"Los Angeles CA",34.05,-118.25
"Alleman Phillip",44.22480229,"M",4.851138948,75.56546927,9,"Charleston SC",32.7833,-79.9333
"Christensen Ruth",53.91059808,"F",6.219170271,120.726105,4,"Los Angeles CA",34.05,-118.25
"Price Kathryn",35.65787222,"F",3.742432477,30.69434566,3,"Houston TX",29.7604,-95.3698
"Ferretti Eleanor",45.88342229,"F",4.212885398,76.18129701,5,"New Orleans LA",29.95,-90.0667
"Wilson Jessica",51.94924502,"F",3.113162319,115.9696199,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Newcomb William",45.47430643,"M",3.364208075,80.874039,3,"Houston TX",29.7604,-95.3698
"Rome Claire",45.65256056,"F",3.445061023,88.3923637,2,"Chicago IL",41.8369,-87.6847
"Howe Lydia",32.02290349,"F",3.218725328,17.41942134,8,"Mobile AL",30.6944,-88.0431
"Gilbertson John",50.29502463,"M",4.015442539,68.50967671,1,"Memphis TN",35.1174,-89.9711
"Michel Craig",51.89735988,"M",3.485230154,128.9207541,2,"Chicago IL",41.8369,-87.6847
"Brantley Frank",36.55892915,"M",3.657283328,48.14139197,3,"Houston TX",29.7604,-95.3698
"Addison Oralia",49.52949951,"F",3.566954812,123.4165749,9,"Charleston SC",32.7833,-79.9333
"Crumbley Harriett",33.52614194,"F",3.385061802,38.5018725,2,"Chicago IL",41.8369,-87.6847
"Coleman Ruth",46.46294608,"F",5.006392524,61.77447693,9,"Charleston SC",32.7833,-79.9333
"Ali Rose",58.54988427,"F",4.788897209,168.7486648,5,"New Orleans LA",29.95,-90.0667
"Norton Terry",40.27367987,"M",5.603178198,37.09563086,8,"Mobile AL",30.6944,-88.0431
"Mull Larry",49.59809936,"M",6.262600041,126.8698777,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Leishman Gil",42.61899729,"M",5.096819688,53.06956348,9,"Charleston SC",32.7833,-79.9333
